,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_epochs,param_eta,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,4.063310782114665,0.01821478207906087,0.20163245165239693,0.2016322089227421,0.464158883361,100,0.1,"{'C': 0.46415888336127775, 'epochs': 100, 'eta': 0.10000000000000001}",29,0.197170837867247,0.197170837867247,0.2105549510337323,0.2105549510337323,0.197170837867247,0.197170837867247,0.016725326843629755,0.0020187397694021382,0.006309417266099742,0.00630933145345994
31,8.063534418741861,0.038770198822021484,0.1998911860718172,0.1998911860718172,0.464158883361,100,10.0,"{'C': 0.46415888336127775, 'epochs': 100, 'eta': 10.0}",31,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.6380023993042387,0.004139794809897455,0.0,0.0
32,13.589640935262045,0.028413693110148113,0.5359267773434956,0.5359267319550236,0.464158883361,300,1e-05,"{'C': 0.46415888336127775, 'epochs': 300, 'eta': 1.0000000000000001e-05}",2,0.5211099020674647,0.5211099020674647,0.5515778019586507,0.5515778019586507,0.5350924918389554,0.5350924918389554,0.6981396756510597,0.005650860694142888,0.012452785401172058,0.012452448176249699
33,12.153469959894815,0.017722368240356445,0.45093100143151293,0.45092491838955384,0.464158883361,300,0.001,"{'C': 0.46415888336127775, 'epochs': 300, 'eta': 0.001}",7,0.6851468988030468,0.6851468988030468,0.3285092491838955,0.3285092491838955,0.33911860718171927,0.33911860718171927,0.19571385096959526,0.000248836897252731,0.16567903018505098,0.16567657589592139
34,12.098596890767416,0.018716971079508465,0.20253928372254934,0.20253899165759884,0.464158883361,300,0.1,"{'C': 0.46415888336127775, 'epochs': 300, 'eta': 0.10000000000000001}",28,0.2105549510337323,0.2105549510337323,0.1998911860718172,0.1998911860718172,0.197170837867247,0.197170837867247,0.12899377310508034,0.001250229827763228,0.005775935586393798,0.0057759141919061134
35,21.625251293182373,0.040275255839029946,0.1998911860718172,0.1998911860718172,0.464158883361,300,10.0,"{'C': 0.46415888336127775, 'epochs': 300, 'eta': 10.0}",31,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.10305990919832865,0.001182079512879211,0.0,0.0
36,2.0079498291015625,0.017045338948567707,0.35181237648908725,0.35181356546971343,10.0,50,1e-05,"{'C': 10.0, 'epochs': 50, 'eta': 1.0000000000000001e-05}",17,0.32399347116430904,0.32399347116430904,0.3577801958650707,0.3577801958650707,0.3736670293797606,0.3736670293797606,0.014912977833209141,0.0004095821322195218,0.020713315242322075,0.02071337901215966
37,2.108692725499471,0.020732402801513672,0.3907234202147625,0.3907145447950671,10.0,50,0.001,"{'C': 10.0, 'epochs': 50, 'eta': 0.001}",14,0.4835690968443961,0.4835690968443961,0.46099020674646357,0.46099020674646357,0.22758433079434168,0.22758433079434168,0.1271669122482042,0.0010286035702353968,0.11571508843912895,0.1157181968100537
38,0.5548482735951742,0.01804812749226888,0.20288387990920728,0.20288356909684438,10.0,50,0.1,"{'C': 10.0, 'epochs': 50, 'eta': 0.10000000000000001}",27,0.2105549510337323,0.2105549510337323,0.20092491838955387,0.20092491838955387,0.197170837867247,0.197170837867247,0.04890634571557807,0.0010833200899188799,0.005636830392724975,0.005636834558402352
39,5.147770722707112,0.0730272928873698,0.19334385852531671,0.19334421472615163,10.0,50,10.0,"{'C': 10.0, 'epochs': 50, 'eta': 10.0}",46,0.18025027203482047,0.18025027203482047,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,1.2163250543924997,0.04627967173158087,0.009258941597813035,0.009258815669508286
40,7.831626574198405,0.023395458857218426,0.3976069135325927,0.3976060935799783,10.0,100,1e-05,"{'C': 10.0, 'epochs': 100, 'eta': 1.0000000000000001e-05}",13,0.408487486398259,0.408487486398259,0.4017954298150163,0.4017954298150163,0.3825353645266594,0.3825353645266594,3.20133468840264,0.004338209696731223,0.011000981808948101,0.01100124420167226
41,4.013094981511434,0.019060691197713215,0.404166629171842,0.404171200580341,10.0,100,0.001,"{'C': 10.0, 'epochs': 100, 'eta': 0.001}",11,0.4057671381936888,0.4057671381936888,0.3185527747551687,0.3185527747551687,0.4881936887921654,0.4881936887921654,0.006357958544956512,0.0012279570690957651,0.06926391818654887,0.06926480679958716
42,1.7029131253560383,0.018229881922403973,0.19842226612405736,0.1984221980413493,10.0,100,0.1,"{'C': 10.0, 'epochs': 100, 'eta': 0.10000000000000001}",41,0.20092491838955387,0.20092491838955387,0.197170837867247,0.197170837867247,0.197170837867247,0.197170837867247,1.6673909626227394,0.0013374477948962765,0.0017697145990279788,0.0017696905296290101
43,7.205253521601359,0.03559581438700358,0.1998911860718172,0.1998911860718172,10.0,100,10.0,"{'C': 10.0, 'epochs': 100, 'eta': 10.0}",31,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.020428749075331286,0.00041152807151159757,0.0,0.0
44,14.73303771018982,0.020052194595336914,0.5295077324195647,0.5295067101922379,10.0,300,1e-05,"{'C': 10.0, 'epochs': 300, 'eta': 1.0000000000000001e-05}",3,0.5241022850924918,0.5241022850924918,0.5536996735582155,0.5536996735582155,0.5107181719260065,0.5107181719260065,1.4406522716662027,0.0012280630813050223,0.017958391495291767,0.017958437731494893
45,13.537389993667603,0.019050995508829754,0.6547336071639586,0.6547334058759521,10.0,300,0.001,"{'C': 10.0, 'epochs': 300, 'eta': 0.001}",1,0.655658324265506,0.655658324265506,0.6575081610446137,0.6575081610446137,0.6510337323177366,0.6510337323177366,0.8656863324001527,0.0024892901040306707,0.002722823328016607,0.002722886012469611
46,0.6270516713460287,0.022726694742838543,0.1974245465987655,0.1974247370330069,10.0,300,0.1,"{'C': 10.0, 'epochs': 300, 'eta': 0.10000000000000001}",43,0.19145810663764962,0.19145810663764962,0.1998911860718172,0.1998911860718172,0.20092491838955387,0.20092491838955387,0.09946574995064955,0.006667586725815478,0.004240135742700339,0.004240099002954553
47,19.96530357996623,0.028409957885742188,0.1998911860718172,0.1998911860718172,10.0,300,10.0,"{'C': 10.0, 'epochs': 300, 'eta': 10.0}",31,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.1998911860718172,0.5344615273244253,0.004414513652209544,0.0,0.0
